N_val: 2
N_val: 2 | a_val: 0.6
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 134 / 500
      From worker 19:	N_val: 2 | a_val: 0.88 | IC: 175 / 500
      From worker 30:	N_val: 2 | a_val: 0.88 | IC: 285 / 500
      From worker 25:	N_val: 2 | a_val: 0.88 | IC: 235 / 500
      From worker 28:	N_val: 2 | a_val: 0.88 | IC: 265 / 500
      From worker 3:	N_val: 2 | a_val: 0.88 | IC: 15 / 500
      From worker 31:	N_val: 2 | a_val: 0.88 | IC: 295 / 500
      From worker 17:	N_val: 2 | a_val: 0.88 | IC: 155 / 500
      From worker 48:	N_val: 2 | a_val: 0.88 | IC: 465 / 500
      From worker 24:	N_val: 2 | a_val: 0.88 | IC: 225 / 500
      From worker 37:	N_val: 2 | a_val: 0.88 | IC: 355 / 500
      From worker 13:	N_val: 2 | a_val: 0.88 | IC: 115 / 500
      From worker 51:	N_val: 2 | a_val: 0.88 | IC: 495 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 214 / 500
      From worker 2:	N_val: 2 | a_val: 0.88 | IC: 5 / 500
      From worker 40:	N_val: 2 | a_val: 0.88 | IC: 385 / 500
      From worker 45:	N_val: 2 | a_val: 0.88 | IC: 435 / 500
      From worker 34:	N_val: 2 | a_val: 0.88 | IC: 325 / 500
      From worker 38:	N_val: 2 | a_val: 0.88 | IC: 365 / 500
      From worker 10:	N_val: 2 | a_val: 0.88 | IC: 85 / 500
      From worker 36:	N_val: 2 | a_val: 0.88 | IC: 345 / 500
      From worker 33:	N_val: 2 | a_val: 0.88 | IC: 315 / 500
      From worker 16:	N_val: 2 | a_val: 0.88 | IC: 145 / 500
      From worker 8:	N_val: 2 | a_val: 0.88 | IC: 65 / 500
      From worker 39:	N_val: 2 | a_val: 0.88 | IC: 375 / 500
      From worker 4:	N_val: 2 | a_val: 0.88 | IC: 25 / 500
      From worker 22:	N_val: 2 | a_val: 0.88 | IC: 205 / 500
      From worker 47:	N_val: 2 | a_val: 0.88 | IC: 455 / 500
      From worker 50:	N_val: 2 | a_val: 0.88 | IC: 485 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 94 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 274 / 500
      From worker 27:	N_val: 2 | a_val: 0.88 | IC: 255 / 500
      From worker 26:	N_val: 2 | a_val: 0.88 | IC: 245 / 500
      From worker 9:	N_val: 2 | a_val: 0.88 | IC: 75 / 500
      From worker 49:	N_val: 2 | a_val: 0.88 | IC: 475 / 500
      From worker 43:	N_val: 2 | a_val: 0.88 | IC: 415 / 500
      From worker 35:	N_val: 2 | a_val: 0.88 | IC: 335 / 500
      From worker 18:	N_val: 2 | a_val: 0.88 | IC: 165 / 500
      From worker 14:	N_val: 2 | a_val: 0.88 | IC: 125 / 500
      From worker 32:	N_val: 2 | a_val: 0.88 | IC: 305 / 500
      From worker 44:	N_val: 2 | a_val: 0.88 | IC: 425 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 444 / 500
      From worker 42:	N_val: 2 | a_val: 0.88 | IC: 405 / 500
      From worker 6:	N_val: 2 | a_val: 0.88 | IC: 45 / 500
      From worker 7:	N_val: 2 | a_val: 0.88 | IC: 55 / 500
      From worker 41:	N_val: 2 | a_val: 0.88 | IC: 395 / 500
      From worker 12:	N_val: 2 | a_val: 0.88 | IC: 106 / 500
      From worker 21:	N_val: 2 | a_val: 0.88 | IC: 196 / 500
      From worker 5:	N_val: 2 | a_val: 0.88 | IC: 36 / 500
      From worker 20:	N_val: 2 | a_val: 0.88 | IC: 186 / 500
      From worker 19:	N_val: 2 | a_val: 0.88 | IC: 176 / 500
      From worker 30:	N_val: 2 | a_val: 0.88 | IC: 286 / 500
      From worker 25:	N_val: 2 | a_val: 0.88 | IC: 236 / 500
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 135 / 500
      From worker 28:	N_val: 2 | a_val: 0.88 | IC: 266 / 500
      From worker 3:	N_val: 2 | a_val: 0.88 | IC: 16 / 500
      From worker 17:	N_val: 2 | a_val: 0.88 | IC: 156 / 500
      From worker 31:	N_val: 2 | a_val: 0.88 | IC: 296 / 500
      From worker 13:	N_val: 2 | a_val: 0.88 | IC: 116 / 500
      From worker 40:	N_val: 2 | a_val: 0.88 | IC: 386 / 500
      From worker 48:	N_val: 2 | a_val: 0.88 | IC: 466 / 500
      From worker 37:	N_val: 2 | a_val: 0.88 | IC: 356 / 500
      From worker 24:	N_val: 2 | a_val: 0.88 | IC: 226 / 500
      From worker 51:	N_val: 2 | a_val: 0.88 | IC: 496 / 500
      From worker 10:	N_val: 2 | a_val: 0.88 | IC: 86 / 500
      From worker 45:	N_val: 2 | a_val: 0.88 | IC: 436 / 500
      From worker 2:	N_val: 2 | a_val: 0.88 | IC: 6 / 500
      From worker 34:	N_val: 2 | a_val: 0.88 | IC: 326 / 500
      From worker 38:	N_val: 2 | a_val: 0.88 | IC: 366 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 215 / 500
      From worker 33:	N_val: 2 | a_val: 0.88 | IC: 316 / 500
      From worker 36:	N_val: 2 | a_val: 0.88 | IC: 346 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 95 / 500
      From worker 16:	N_val: 2 | a_val: 0.88 | IC: 146 / 500
      From worker 8:	N_val: 2 | a_val: 0.88 | IC: 66 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 275 / 500
      From worker 4:	N_val: 2 | a_val: 0.88 | IC: 26 / 500
      From worker 39:	N_val: 2 | a_val: 0.88 | IC: 376 / 500
      From worker 22:	N_val: 2 | a_val: 0.88 | IC: 206 / 500
      From worker 47:	N_val: 2 | a_val: 0.88 | IC: 456 / 500
      From worker 9:	N_val: 2 | a_val: 0.88 | IC: 76 / 500
      From worker 50:	N_val: 2 | a_val: 0.88 | IC: 486 / 500
      From worker 49:	N_val: 2 | a_val: 0.88 | IC: 476 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 445 / 500
      From worker 32:	N_val: 2 | a_val: 0.88 | IC: 306 / 500
      From worker 26:	N_val: 2 | a_val: 0.88 | IC: 246 / 500
      From worker 27:	N_val: 2 | a_val: 0.88 | IC: 256 / 500
      From worker 7:	N_val: 2 | a_val: 0.88 | IC: 56 / 500
      From worker 14:	N_val: 2 | a_val: 0.88 | IC: 126 / 500
      From worker 43:	N_val: 2 | a_val: 0.88 | IC: 416 / 500
      From worker 35:	N_val: 2 | a_val: 0.88 | IC: 336 / 500
      From worker 18:	N_val: 2 | a_val: 0.88 | IC: 166 / 500
      From worker 6:	N_val: 2 | a_val: 0.88 | IC: 46 / 500
      From worker 42:	N_val: 2 | a_val: 0.88 | IC: 406 / 500
      From worker 44:	N_val: 2 | a_val: 0.88 | IC: 426 / 500
      From worker 12:	N_val: 2 | a_val: 0.88 | IC: 107 / 500
      From worker 21:	N_val: 2 | a_val: 0.88 | IC: 197 / 500
      From worker 5:	N_val: 2 | a_val: 0.88 | IC: 37 / 500
      From worker 41:	N_val: 2 | a_val: 0.88 | IC: 396 / 500
      From worker 20:	N_val: 2 | a_val: 0.88 | IC: 187 / 500
      From worker 19:	N_val: 2 | a_val: 0.88 | IC: 177 / 500
      From worker 30:	N_val: 2 | a_val: 0.88 | IC: 287 / 500
      From worker 25:	N_val: 2 | a_val: 0.88 | IC: 237 / 500
      From worker 28:	N_val: 2 | a_val: 0.88 | IC: 267 / 500
      From worker 3:	N_val: 2 | a_val: 0.88 | IC: 17 / 500
      From worker 17:	N_val: 2 | a_val: 0.88 | IC: 157 / 500
      From worker 13:	N_val: 2 | a_val: 0.88 | IC: 117 / 500
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 136 / 500
      From worker 40:	N_val: 2 | a_val: 0.88 | IC: 387 / 500
      From worker 31:	N_val: 2 | a_val: 0.88 | IC: 297 / 500
      From worker 48:	N_val: 2 | a_val: 0.88 | IC: 467 / 500
      From worker 37:	N_val: 2 | a_val: 0.88 | IC: 357 / 500
      From worker 24:	N_val: 2 | a_val: 0.88 | IC: 227 / 500
      From worker 51:	N_val: 2 | a_val: 0.88 | IC: 497 / 500
      From worker 2:	N_val: 2 | a_val: 0.88 | IC: 7 / 500
      From worker 10:	N_val: 2 | a_val: 0.88 | IC: 87 / 500
      From worker 45:	N_val: 2 | a_val: 0.88 | IC: 437 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 276 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 96 / 500
      From worker 34:	N_val: 2 | a_val: 0.88 | IC: 327 / 500
      From worker 38:	N_val: 2 | a_val: 0.88 | IC: 367 / 500
      From worker 33:	N_val: 2 | a_val: 0.88 | IC: 317 / 500
      From worker 36:	N_val: 2 | a_val: 0.88 | IC: 347 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 216 / 500
      From worker 16:	N_val: 2 | a_val: 0.88 | IC: 147 / 500
      From worker 8:	N_val: 2 | a_val: 0.88 | IC: 67 / 500
      From worker 7:	N_val: 2 | a_val: 0.88 | IC: 57 / 500
      From worker 4:	N_val: 2 | a_val: 0.88 | IC: 27 / 500
      From worker 22:	N_val: 2 | a_val: 0.88 | IC: 207 / 500
      From worker 47:	N_val: 2 | a_val: 0.88 | IC: 457 / 500
      From worker 39:	N_val: 2 | a_val: 0.88 | IC: 377 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 446 / 500
      From worker 21:	N_val: 2 | a_val: 0.88 | IC: 198 / 500
      From worker 50:	N_val: 2 | a_val: 0.88 | IC: 487 / 500
      From worker 12:	N_val: 2 | a_val: 0.88 | IC: 108 / 500
      From worker 49:	N_val: 2 | a_val: 0.88 | IC: 477 / 500
      From worker 27:	N_val: 2 | a_val: 0.88 | IC: 257 / 500
      From worker 14:	N_val: 2 | a_val: 0.88 | IC: 127 / 500
      From worker 43:	N_val: 2 | a_val: 0.88 | IC: 417 / 500
      From worker 32:	N_val: 2 | a_val: 0.88 | IC: 307 / 500
      From worker 26:	N_val: 2 | a_val: 0.88 | IC: 247 / 500
      From worker 5:	N_val: 2 | a_val: 0.88 | IC: 38 / 500
      From worker 9:	N_val: 2 | a_val: 0.88 | IC: 77 / 500
      From worker 35:	N_val: 2 | a_val: 0.88 | IC: 337 / 500
      From worker 20:	N_val: 2 | a_val: 0.88 | IC: 188 / 500
      From worker 41:	N_val: 2 | a_val: 0.88 | IC: 397 / 500
      From worker 19:	N_val: 2 | a_val: 0.88 | IC: 178 / 500
      From worker 18:	N_val: 2 | a_val: 0.88 | IC: 167 / 500
      From worker 42:	N_val: 2 | a_val: 0.88 | IC: 407 / 500
      From worker 30:	N_val: 2 | a_val: 0.88 | IC: 288 / 500
      From worker 6:	N_val: 2 | a_val: 0.88 | IC: 47 / 500
      From worker 44:	N_val: 2 | a_val: 0.88 | IC: 427 / 500
      From worker 28:	N_val: 2 | a_val: 0.88 | IC: 268 / 500
      From worker 25:	N_val: 2 | a_val: 0.88 | IC: 238 / 500
      From worker 3:	N_val: 2 | a_val: 0.88 | IC: 18 / 500
      From worker 17:	N_val: 2 | a_val: 0.88 | IC: 158 / 500
      From worker 13:	N_val: 2 | a_val: 0.88 | IC: 118 / 500
      From worker 40:	N_val: 2 | a_val: 0.88 | IC: 388 / 500
      From worker 31:	N_val: 2 | a_val: 0.88 | IC: 298 / 500
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 137 / 500
      From worker 48:	N_val: 2 | a_val: 0.88 | IC: 468 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 277 / 500
      From worker 37:	N_val: 2 | a_val: 0.88 | IC: 358 / 500
      From worker 24:	N_val: 2 | a_val: 0.88 | IC: 228 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 97 / 500
      From worker 51:	N_val: 2 | a_val: 0.88 | IC: 498 / 500
      From worker 38:	N_val: 2 | a_val: 0.88 | IC: 368 / 500
      From worker 45:	N_val: 2 | a_val: 0.88 | IC: 438 / 500
      From worker 2:	N_val: 2 | a_val: 0.88 | IC: 8 / 500
      From worker 34:	N_val: 2 | a_val: 0.88 | IC: 328 / 500
      From worker 10:	N_val: 2 | a_val: 0.88 | IC: 88 / 500
      From worker 7:	N_val: 2 | a_val: 0.88 | IC: 58 / 500
      From worker 33:	N_val: 2 | a_val: 0.88 | IC: 318 / 500
      From worker 36:	N_val: 2 | a_val: 0.88 | IC: 348 / 500
      From worker 21:	N_val: 2 | a_val: 0.88 | IC: 199 / 500
      From worker 12:	N_val: 2 | a_val: 0.88 | IC: 109 / 500
      From worker 16:	N_val: 2 | a_val: 0.88 | IC: 148 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 217 / 500
      From worker 8:	N_val: 2 | a_val: 0.88 | IC: 68 / 500
      From worker 4:	N_val: 2 | a_val: 0.88 | IC: 28 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 447 / 500
      From worker 22:	N_val: 2 | a_val: 0.88 | IC: 208 / 500
      From worker 20:	N_val: 2 | a_val: 0.88 | IC: 189 / 500
      From worker 47:	N_val: 2 | a_val: 0.88 | IC: 458 / 500
      From worker 5:	N_val: 2 | a_val: 0.88 | IC: 39 / 500
      From worker 39:	N_val: 2 | a_val: 0.88 | IC: 378 / 500
      From worker 30:	N_val: 2 | a_val: 0.88 | IC: 289 / 500
      From worker 14:	N_val: 2 | a_val: 0.88 | IC: 128 / 500
      From worker 19:	N_val: 2 | a_val: 0.88 | IC: 179 / 500
      From worker 41:	N_val: 2 | a_val: 0.88 | IC: 398 / 500
      From worker 49:	N_val: 2 | a_val: 0.88 | IC: 478 / 500
      From worker 27:	N_val: 2 | a_val: 0.88 | IC: 258 / 500
      From worker 43:	N_val: 2 | a_val: 0.88 | IC: 418 / 500
      From worker 50:	N_val: 2 | a_val: 0.88 | IC: 488 / 500
      From worker 32:	N_val: 2 | a_val: 0.88 | IC: 308 / 500
      From worker 26:	N_val: 2 | a_val: 0.88 | IC: 248 / 500
      From worker 35:	N_val: 2 | a_val: 0.88 | IC: 338 / 500
      From worker 9:	N_val: 2 | a_val: 0.88 | IC: 78 / 500
      From worker 28:	N_val: 2 | a_val: 0.88 | IC: 269 / 500
      From worker 18:	N_val: 2 | a_val: 0.88 | IC: 168 / 500
      From worker 25:	N_val: 2 | a_val: 0.88 | IC: 239 / 500
      From worker 6:	N_val: 2 | a_val: 0.88 | IC: 48 / 500
      From worker 42:	N_val: 2 | a_val: 0.88 | IC: 408 / 500
      From worker 44:	N_val: 2 | a_val: 0.88 | IC: 428 / 500
      From worker 3:	N_val: 2 | a_val: 0.88 | IC: 19 / 500
      From worker 17:	N_val: 2 | a_val: 0.88 | IC: 159 / 500
      From worker 13:	N_val: 2 | a_val: 0.88 | IC: 119 / 500
      From worker 40:	N_val: 2 | a_val: 0.88 | IC: 389 / 500
      From worker 31:	N_val: 2 | a_val: 0.88 | IC: 299 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 278 / 500
      From worker 48:	N_val: 2 | a_val: 0.88 | IC: 469 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 98 / 500
      From worker 7:	N_val: 2 | a_val: 0.88 | IC: 59 / 500
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 138 / 500
      From worker 37:	N_val: 2 | a_val: 0.88 | IC: 359 / 500
      From worker 51:	N_val: 2 | a_val: 0.88 | IC: 499 / 500
      From worker 12:	N_val: 2 | a_val: 0.88 | IC: 110 / 500
      From worker 38:	N_val: 2 | a_val: 0.88 | IC: 369 / 500
      From worker 34:	N_val: 2 | a_val: 0.88 | IC: 329 / 500
      From worker 21:	N_val: 2 | a_val: 0.88 | IC: 200 / 500
      From worker 45:	N_val: 2 | a_val: 0.88 | IC: 439 / 500
      From worker 24:	N_val: 2 | a_val: 0.88 | IC: 229 / 500
      From worker 2:	N_val: 2 | a_val: 0.88 | IC: 9 / 500
      From worker 10:	N_val: 2 | a_val: 0.88 | IC: 89 / 500
      From worker 36:	N_val: 2 | a_val: 0.88 | IC: 349 / 500
      From worker 33:	N_val: 2 | a_val: 0.88 | IC: 319 / 500
      From worker 30:	N_val: 2 | a_val: 0.88 | IC: 290 / 500
      From worker 5:	N_val: 2 | a_val: 0.88 | IC: 40 / 500
      From worker 20:	N_val: 2 | a_val: 0.88 | IC: 190 / 500
      From worker 16:	N_val: 2 | a_val: 0.88 | IC: 149 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 448 / 500
      From worker 4:	N_val: 2 | a_val: 0.88 | IC: 29 / 500
      From worker 19:	N_val: 2 | a_val: 0.88 | IC: 180 / 500
      From worker 22:	N_val: 2 | a_val: 0.88 | IC: 209 / 500
      From worker 8:	N_val: 2 | a_val: 0.88 | IC: 69 / 500
      From worker 47:	N_val: 2 | a_val: 0.88 | IC: 459 / 500
      From worker 41:	N_val: 2 | a_val: 0.88 | IC: 399 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 218 / 500
      From worker 39:	N_val: 2 | a_val: 0.88 | IC: 379 / 500
      From worker 28:	N_val: 2 | a_val: 0.88 | IC: 270 / 500
      From worker 50:	N_val: 2 | a_val: 0.88 | IC: 489 / 500
      From worker 14:	N_val: 2 | a_val: 0.88 | IC: 129 / 500
      From worker 32:	N_val: 2 | a_val: 0.88 | IC: 309 / 500
      From worker 49:	N_val: 2 | a_val: 0.88 | IC: 479 / 500
      From worker 43:	N_val: 2 | a_val: 0.88 | IC: 419 / 500
      From worker 35:	N_val: 2 | a_val: 0.88 | IC: 339 / 500
      From worker 25:	N_val: 2 | a_val: 0.88 | IC: 240 / 500
      From worker 27:	N_val: 2 | a_val: 0.88 | IC: 259 / 500
      From worker 26:	N_val: 2 | a_val: 0.88 | IC: 249 / 500
      From worker 3:	N_val: 2 | a_val: 0.88 | IC: 20 / 500
      From worker 18:	N_val: 2 | a_val: 0.88 | IC: 169 / 500
      From worker 9:	N_val: 2 | a_val: 0.88 | IC: 79 / 500
      From worker 6:	N_val: 2 | a_val: 0.88 | IC: 49 / 500
      From worker 17:	N_val: 2 | a_val: 0.88 | IC: 160 / 500
      From worker 44:	N_val: 2 | a_val: 0.88 | IC: 429 / 500
      From worker 13:	N_val: 2 | a_val: 0.88 | IC: 120 / 500
      From worker 42:	N_val: 2 | a_val: 0.88 | IC: 409 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 279 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 99 / 500
      From worker 31:	N_val: 2 | a_val: 0.88 | IC: 300 / 500
      From worker 7:	N_val: 2 | a_val: 0.88 | IC: 60 / 500
      From worker 48:	N_val: 2 | a_val: 0.88 | IC: 470 / 500
      From worker 40:	N_val: 2 | a_val: 0.88 | IC: 390 / 500
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 139 / 500
      From worker 51:	N_val: 2 | a_val: 0.88 | IC: 500 / 500
      From worker 37:	N_val: 2 | a_val: 0.88 | IC: 360 / 500
      From worker 45:	N_val: 2 | a_val: 0.88 | IC: 440 / 500
      From worker 34:	N_val: 2 | a_val: 0.88 | IC: 330 / 500
      From worker 10:	N_val: 2 | a_val: 0.88 | IC: 90 / 500
      From worker 2:	N_val: 2 | a_val: 0.88 | IC: 10 / 500
      From worker 36:	N_val: 2 | a_val: 0.88 | IC: 350 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 449 / 500
      From worker 38:	N_val: 2 | a_val: 0.88 | IC: 370 / 500
      From worker 33:	N_val: 2 | a_val: 0.88 | IC: 320 / 500
      From worker 41:	N_val: 2 | a_val: 0.88 | IC: 400 / 500
      From worker 24:	N_val: 2 | a_val: 0.88 | IC: 230 / 500
      From worker 16:	N_val: 2 | a_val: 0.88 | IC: 150 / 500
      From worker 4:	N_val: 2 | a_val: 0.88 | IC: 30 / 500
      From worker 22:	N_val: 2 | a_val: 0.88 | IC: 210 / 500
      From worker 47:	N_val: 2 | a_val: 0.88 | IC: 460 / 500
      From worker 8:	N_val: 2 | a_val: 0.88 | IC: 70 / 500
      From worker 39:	N_val: 2 | a_val: 0.88 | IC: 380 / 500
      From worker 50:	N_val: 2 | a_val: 0.88 | IC: 490 / 500
      From worker 14:	N_val: 2 | a_val: 0.88 | IC: 130 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 219 / 500
      From worker 32:	N_val: 2 | a_val: 0.88 | IC: 310 / 500
      From worker 43:	N_val: 2 | a_val: 0.88 | IC: 420 / 500
      From worker 49:	N_val: 2 | a_val: 0.88 | IC: 480 / 500
      From worker 35:	N_val: 2 | a_val: 0.88 | IC: 340 / 500
      From worker 27:	N_val: 2 | a_val: 0.88 | IC: 260 / 500
      From worker 26:	N_val: 2 | a_val: 0.88 | IC: 250 / 500
      From worker 18:	N_val: 2 | a_val: 0.88 | IC: 170 / 500
      From worker 6:	N_val: 2 | a_val: 0.88 | IC: 50 / 500
      From worker 44:	N_val: 2 | a_val: 0.88 | IC: 430 / 500
      From worker 11:	N_val: 2 | a_val: 0.88 | IC: 100 / 500
      From worker 29:	N_val: 2 | a_val: 0.88 | IC: 280 / 500
      From worker 9:	N_val: 2 | a_val: 0.88 | IC: 80 / 500
      From worker 42:	N_val: 2 | a_val: 0.88 | IC: 410 / 500
      From worker 15:	N_val: 2 | a_val: 0.88 | IC: 140 / 500
      From worker 46:	N_val: 2 | a_val: 0.88 | IC: 450 / 500
      From worker 23:	N_val: 2 | a_val: 0.88 | IC: 220 / 500
N_val: 2 | a_val: 0.9
      From worker 2:	N_val: 2 | a_val: 0.9 | IC: 1 / 500
      From worker 3:	N_val: 2 | a_val: 0.9 | IC: 11 / 500
      From worker 4:	N_val: 2 | a_val: 0.9 | IC: 21 / 500
      From worker 5:	N_val: 2 | a_val: 0.9 | IC: 31 / 500
      From worker 7:	N_val: 2 | a_val: 0.9 | IC: 51 / 500
      From worker 6:	N_val: 2 | a_val: 0.9 | IC: 41 / 500
      From worker 9:	N_val: 2 | a_val: 0.9 | IC: 71 / 500
      From worker 8:	N_val: 2 | a_val: 0.9 | IC: 61 / 500
      From worker 10:	N_val: 2 | a_val: 0.9 | IC: 81 / 500
      From worker 11:	N_val: 2 | a_val: 0.9 | IC: 91 / 500
      From worker 12:	N_val: 2 | a_val: 0.9 | IC: 101 / 500
      From worker 13:	N_val: 2 | a_val: 0.9 | IC: 111 / 500
      From worker 14:	N_val: 2 | a_val: 0.9 | IC: 121 / 500
      From worker 15:	N_val: 2 | a_val: 0.9 | IC: 131 / 500
      From worker 16:	N_val: 2 | a_val: 0.9 | IC: 141 / 500
      From worker 17:	N_val: 2 | a_val: 0.9 | IC: 151 / 500
      From worker 18:	N_val: 2 | a_val: 0.9 | IC: 161 / 500
      From worker 19:	N_val: 2 | a_val: 0.9 | IC: 171 / 500
      From worker 22:	N_val: 2 | a_val: 0.9 | IC: 201 / 500
      From worker 21:	N_val: 2 | a_val: 0.9 | IC: 191 / 500
      From worker 23:	N_val: 2 | a_val: 0.9 | IC: 211 / 500
      From worker 24:	N_val: 2 | a_val: 0.9 | IC: 221 / 500
      From worker 20:	N_val: 2 | a_val: 0.9 | IC: 181 / 500
      From worker 25:	N_val: 2 | a_val: 0.9 | IC: 231 / 500
      From worker 26:	N_val: 2 | a_val: 0.9 | IC: 241 / 500
      From worker 27:	N_val: 2 | a_val: 0.9 | IC: 251 / 500
      From worker 28:	N_val: 2 | a_val: 0.9 | IC: 261 / 500
      From worker 29:	N_val: 2 | a_val: 0.9 | IC: 271 / 500
      From worker 30:	N_val: 2 | a_val: 0.9 | IC: 281 / 500
      From worker 31:	N_val: 2 | a_val: 0.9 | IC: 291 / 500
      From worker 32:	N_val: 2 | a_val: 0.9 | IC: 301 / 500
      From worker 33:	N_val: 2 | a_val: 0.9 | IC: 311 / 500
      From worker 34:	N_val: 2 | a_val: 0.9 | IC: 321 / 500
      From worker 35:	N_val: 2 | a_val: 0.9 | IC: 331 / 500
      From worker 36:	N_val: 2 | a_val: 0.9 | IC: 341 / 500
      From worker 37:	N_val: 2 | a_val: 0.9 | IC: 351 / 500
      From worker 39:	N_val: 2 | a_val: 0.9 | IC: 371 / 500
      From worker 38:	N_val: 2 | a_val: 0.9 | IC: 361 / 500
      From worker 40:	N_val: 2 | a_val: 0.9 | IC: 381 / 500
      From worker 41:	N_val: 2 | a_val: 0.9 | IC: 391 / 500
      From worker 43:	N_val: 2 | a_val: 0.9 | IC: 411 / 500
      From worker 44:	N_val: 2 | a_val: 0.9 | IC: 421 / 500
      From worker 45:	N_val: 2 | a_val: 0.9 | IC: 431 / 500
      From worker 49:	N_val: 2 | a_val: 0.9 | IC: 471 / 500
      From worker 47:	N_val: 2 | a_val: 0.9 | IC: 451 / 500
      From worker 46:	N_val: 2 | a_val: 0.9 | IC: 441 / 500
      From worker 50:	N_val: 2 | a_val: 0.9 | IC: 481 / 500
      From worker 48:	N_val: 2 | a_val: 0.9 | IC: 461 / 500
      From worker 51:	N_val: 2 | a_val: 0.9 | IC: 491 / 500
      From worker 42:	N_val: 2 | a_val: 0.9 | IC: 401 / 500
      From worker 19:	N_val: 2 | a_val: 0.9 | IC: 172 / 500
      From worker 11:	N_val: 2 | a_val: 0.9 | IC: 92 / 500
      From worker 21:	N_val: 2 | a_val: 0.9 | IC: 192 / 500
      From worker 12:	N_val: 2 | a_val: 0.9 | IC: 102 / 500
      From worker 30:	N_val: 2 | a_val: 0.9 | IC: 282 / 500
      From worker 31:	N_val: 2 | a_val: 0.9 | IC: 292 / 500
      From worker 37:	N_val: 2 | a_val: 0.9 | IC: 352 / 500
      From worker 34:	N_val: 2 | a_val: 0.9 | IC: 322 / 500
      From worker 20:	N_val: 2 | a_val: 0.9 | IC: 182 / 500
      From worker 3:	N_val: 2 | a_val: 0.9 | IC: 12 / 500
      From worker 5:	N_val: 2 | a_val: 0.9 | IC: 32 / 500
      From worker 28:	N_val: 2 | a_val: 0.9 | IC: 262 / 500
      From worker 48:	N_val: 2 | a_val: 0.9 | IC: 462 / 500
      From worker 10:	N_val: 2 | a_val: 0.9 | IC: 82 / 500
      From worker 8:	N_val: 2 | a_val: 0.9 | IC: 62 / 500
      From worker 39:	N_val: 2 | a_val: 0.9 | IC: 372 / 500
      From worker 2:	N_val: 2 | a_val: 0.9 | IC: 2 / 500
      From worker 32:	N_val: 2 | a_val: 0.9 | IC: 302 / 500
      From worker 29:	N_val: 2 | a_val: 0.9 | IC: 272 / 500
      From worker 27:	N_val: 2 | a_val: 0.9 | IC: 252 / 500
      From worker 38:	N_val: 2 | a_val: 0.9 | IC: 362 / 500
      From worker 4:	N_val: 2 | a_val: 0.9 | IC: 22 / 500
      From worker 13:	N_val: 2 | a_val: 0.9 | IC: 112 / 500
      From worker 16:	N_val: 2 | a_val: 0.9 | IC: 142 / 500
      From worker 36:	N_val: 2 | a_val: 0.9 | IC: 342 / 500
      From worker 22:	N_val: 2 | a_val: 0.9 | IC: 202 / 500
      From worker 43:	N_val: 2 | a_val: 0.9 | IC: 412 / 500
      From worker 35:	N_val: 2 | a_val: 0.9 | IC: 332 / 500
      From worker 9:	N_val: 2 | a_val: 0.9 | IC: 72 / 500
      From worker 18:	N_val: 2 | a_val: 0.9 | IC: 162 / 500
      From worker 26:	N_val: 2 | a_val: 0.9 | IC: 242 / 500
      From worker 44:	N_val: 2 | a_val: 0.9 | IC: 422 / 500
      From worker 33:	N_val: 2 | a_val: 0.9 | IC: 312 / 500
      From worker 14:	N_val: 2 | a_val: 0.9 | IC: 122 / 500
      From worker 15:	N_val: 2 | a_val: 0.9 | IC: 132 / 500
      From worker 23:	N_val: 2 | a_val: 0.9 | IC: 212 / 500
